GO ID	GO term	genes	SpkBC1	SpkBC2	35S-C1	35S-C2	SpkBC	35S-C
GO:0006812	cation transport	80	1.01620455738206	0.995973846252165	0.894791007823691	1.02370135113248	1.00603834996226	0.957078243243625
GO:0055085	transmembrane transport	499	0.997286614392216	0.923504236246199	0.860030799273179	1.008672175666	0.959686622363176	0.931390969165285
GO:0008152	metabolic process	875	1.03543710830469	0.94095151905432	0.875576829048946	1.02496739479401	0.987064395034343	0.947331885567196
GO:0006396	RNA processing	67	0.818435781492213	0.748348029290049	0.696039312255179	0.827735901888851	0.782607694940549	0.759036710495373
GO:0006979	response to oxidative stress	145	1.27392830604411	1.15934369526848	1.05763676128558	1.23844318823392	1.21528628307749	1.1444750074335
GO:0055114	oxidation-reduction process	1193	1.06148866825671	0.971845470641782	0.898003828484408	1.04751642852696	1.01567856843731	0.96988337609092
GO:0006289	nucleotide-excision repair	21	0.94404372773479	0.870701484647751	0.80942323260641	0.986559893166901	0.906631278586327	0.893613170162004
GO:0006470	protein dephosphorylation	62	1.03086378832514	0.934642467706888	0.864179491177881	1.05014373669131	0.981574793375358	0.952634599433349
GO:0006457	protein folding	168	0.860156924196851	0.795272083592109	0.733960517558281	0.873686602726924	0.827078466242599	0.800781787455977
GO:0006355	regulation of transcription%2C DNA-dependent	900	0.994401050874407	0.907708075438701	0.840302426163082	0.992153827599072	0.950066241955491	0.913076814106288
GO:0007165	signal transduction	119	0.99908801096511	0.896093253641257	0.844607847201317	0.994554383854055	0.946190269670798	0.916519741779524
GO:0016310	phosphorylation	20	1.16834030996255	1.06884040967302	1.00029070659557	1.21067635438525	1.11748348334008	1.10046731254798
GO:0018106	peptidyl-histidine phosphorylation	7	1.07266451275713	0.989206736977931	0.910912090783338	1.07430343491042	1.03009075451462	0.989240106359407
GO:0006468	protein phosphorylation	1063	0.970132324659884	0.887075448522599	0.828603664542023	0.957319860016197	0.927674817500151	0.890639514140417
GO:0006869	lipid transport	79	1.84265359226796	1.71150962447882	1.59621416301892	1.8768245008034	1.77587143615384	1.73084194820997
GO:0006412	translation	294	0.834686911161147	0.772981258970068	0.724632121235603	0.867811710191815	0.80324176898066	0.792996998978805
GO:0005975	carbohydrate metabolic process	444	1.06759083315266	0.989364994668233	0.923600709894201	1.05042725951437	1.02773391446908	0.984974803017668
GO:0006164	purine nucleotide biosynthetic process	5	0.875925722478879	0.831009941360084	0.761290476299823	0.824592654194489	0.853172305734875	0.792309620328478
GO:0006177	GMP biosynthetic process	1	1.01938031425937	0.988885531991933	0.885594453278721	0.58794153925513	1.00401715342343	0.72158004823893
GO:0006529	asparagine biosynthetic process	3	0.818342443725425	0.760587457136057	0.704616485088807	0.665433367181561	0.788936625046415	0.684744711731519
GO:0006541	glutamine metabolic process	4	0.884608189498483	0.80801122987179	0.722387099810332	0.770248328335637	0.845442695368129	0.745933948845431
GO:0009058	biosynthetic process	143	1.03774617642722	0.919256550337869	0.854600519015375	1.02362586155292	0.976706184207307	0.935302727762883
GO:0009765	photosynthesis%2C light harvesting	11	3.88059070754994	3.32844482137481	3.0660645421053	3.75544669090032	3.59392988863442	3.39329367116024
GO:0006662	glycerol ether metabolic process	34	0.836767272192352	0.758345016435657	0.691893854337153	0.842012754582785	0.796591671299373	0.763271544189436
GO:0045454	cell redox homeostasis	109	0.984294007856499	0.891222726184369	0.841134366525709	1.0128677220525	0.936603005039386	0.923015628124991
GO:0030163	protein catabolic process	15	0.819236607917696	0.76847491120586	0.70814008958364	0.858740746769252	0.793449922506859	0.779813278513709
GO:0009089	lysine biosynthetic process via diaminopimelate	10	1.40856914883501	1.27952855282427	1.1088996643452	1.33255819268169	1.34249932758336	1.21559587552162
GO:0042254	ribosome biogenesis	17	0.758807807609918	0.702279968280932	0.655551617577619	0.779401490852184	0.729996933596037	0.714799208219033
GO:0006310	DNA recombination	15	1.29778030055694	1.23746099575532	1.0804136833233	1.30336661530248	1.26726181312262	1.18666554915847
GO:0006281	DNA repair	75	1.11728645280069	1.01057179001362	0.970817537025593	1.13214485478626	1.06259031172168	1.04838260166782
GO:0006508	proteolysis	363	1.01027483237713	0.914518245988296	0.85956741070296	0.996656253424088	0.961204852084949	0.925577244273354
GO:0006886	intracellular protein transport	143	0.805208652423161	0.736182403927382	0.69341780358716	0.830675887102442	0.769922360633857	0.758950228359799
GO:0016192	vesicle-mediated transport	91	0.874156668495773	0.807783560931973	0.746036461566287	0.895777132265472	0.840315051923947	0.8174854140028
GO:0000160	two-component signal transduction system (phosphorelay)	39	1.35016445814535	1.19849562909019	1.15230718929848	1.32188447453492	1.27207161812538	1.23418677007519
GO:0006811	ion transport	20	1.01387371803547	0.928806933622318	0.933883747847467	0.995053887413231	0.9704086454318	0.963983741402136
GO:0006729	tetrahydrobiopterin biosynthetic process	2	1.06688427641141	0.955862068827042	0.85698178411133	0.915613543992811	1.00984860828228	0.885812693794494
GO:0006629	lipid metabolic process	219	1.16397086610557	1.08595515771918	1.01728029918221	1.13643119919684	1.12428651396439	1.07520652449609
GO:0006402	mRNA catabolic process	2	0.732217873133572	0.697359966571176	0.624463726218341	0.789010462736142	0.714576400065973	0.701931915206502
GO:0006810	transport	295	0.980891217392923	0.893215408134644	0.825231911454765	0.983740490626521	0.936027322827335	0.9010072394022
GO:0009416	response to light stimulus	22	1.58919236488778	1.26044703107455	1.1906141321352	1.40617677992588	1.41530660922966	1.29391419594196
GO:0006413	translational initiation	28	0.660790107746555	0.605132379327198	0.567592278893871	0.681640907315188	0.632349183708296	0.622008131755778
GO:0016114	terpenoid biosynthetic process	6	0.973684202371333	0.883890880987662	0.818244556442814	1.00001787726738	0.927701777209555	0.904576798519358
GO:0006139	nucleobase-containing compound metabolic process	44	1.07643032022306	0.983330071141785	0.898660980368572	1.05442956861106	1.02882763540066	0.973434491816283
GO:0046939	nucleotide phosphorylation	7	0.959436553193467	0.865740040457222	0.773021525975383	0.961521756060973	0.911385012153399	0.862135148992769
GO:0006855	drug transmembrane transport	44	0.949482163219598	0.875010798380529	0.827001565427927	1.03530806782966	0.911486229016573	0.925311511219489
GO:0046274	lignin catabolic process	24	1.17585896280168	1.11758225837268	1.0133121571871	1.1077938060053	1.14635034573888	1.05950032151092
GO:0006544	glycine metabolic process	5	0.968426972815855	0.902802550522123	0.830396956351225	1.0033712829557	0.935039218991681	0.912795957186837
GO:0006563	L-serine metabolic process	5	0.968426972815855	0.902802550522123	0.830396956351225	1.0033712829557	0.935039218991681	0.912795957186837
GO:0006284	base-excision repair	20	1.21837925035285	1.12125679509786	1.04403771614619	1.25065107626543	1.16880965664404	1.14268407416921
GO:0006096	glycolysis	55	0.927758507216639	0.846334874683052	0.792825673475339	0.958734521486628	0.886111945490709	0.87184249878157
GO:0006952	defense response	206	1.03660840057771	0.929929049247159	0.868062962376507	0.999934526023076	0.981820892215502	0.931668464016111
GO:0006308	DNA catabolic process	4	0.694149030829927	0.65013124352549	0.617559175074046	0.687975324771006	0.671779705413519	0.651817055650496
GO:0006334	nucleosome assembly	53	1.25276171917787	1.13390778621736	1.08032754982176	1.26486690268818	1.19185413018995	1.16896131750874
GO:0006184	GTP catabolic process	44	0.913848762103577	0.82216816021602	0.767575945986424	0.925204890873164	0.866797182421808	0.842712892593459
GO:0006913	nucleocytoplasmic transport	26	0.826522388452231	0.743237229286189	0.697480839963857	0.842505373594168	0.783774336104621	0.766571168025855
GO:0007264	small GTPase mediated signal transduction	72	0.874725836557265	0.792442546773818	0.729761302110506	0.896823293109698	0.832568297288755	0.808991306592825
GO:0015031	protein transport	98	0.859642023668089	0.774726863330065	0.720394536599801	0.875175757062528	0.81608073655925	0.794022565140588
GO:0008299	isoprenoid biosynthetic process	23	1.32150034138255	1.19534572224583	1.1170115328655	1.33676890277655	1.25684119124813	1.22196001619421
GO:0030244	cellulose biosynthetic process	29	1.01302582292409	0.934745022989428	0.888552333709345	1.00293761081514	0.973098579866432	0.944014064860616
GO:0006857	oligopeptide transport	58	1.11326300808647	0.988706501729394	0.91855310158458	1.0465448018031	1.04913791954629	0.980462632456462
GO:0006537	glutamate biosynthetic process	3	0.807294627604878	0.738482962852197	0.668956987840284	0.842370261127093	0.772122612341014	0.750672680020935
GO:0006807	nitrogen compound metabolic process	18	0.990310274720835	0.907297780491491	0.835549501841962	1.00150178947172	0.947895729630708	0.914770092037846
GO:0006351	transcription%2C DNA-dependent	79	0.864721926963429	0.799108064339469	0.746471774729364	0.892765497309222	0.831267866122372	0.816348115201816
